invoice_id,customer_id,category,payment_method,status,issue_date,due_date,payment_date,amount_excl_gst,gst,amount_incl_gst,amount_paid
INV-1218,CUST039,Event Sponsorship,EFT,Paid,27/01/2026,10/02/2026,08/03/2026,3995.0,399.5,4394.5,4394.5
INV-1219,CUST040,,,Overdue,12/02/2026,14/03/2026,,3850.0,385.0,4235.0,0.0
INV-1220,CUST040,Major Sponsorship,,Overdue,23/02/2026,25/03/2026,,7022.73,702.27,"$7,725.00",$0.00
INV-1221,CUST040,Document Signing Revenue,,Open,27/03/2026,26/04/2026,,31.82,3.5,35.0,0.0
INV-1222,CUST041,,,Open,15/3/2026,04/14/2026,,2160.0,216.0,2376.0,0.0
INV-1223,CUST041,Major Sponsorship,Credit Card,Paid,13/02/2026,03/15/2026,2026/03/25,7022.73,702.27,7725.0,7725.0
INV-1224,CUST041,Sponsorship & Advertising,,Overdue,14/02/2026,16/03/2026,,1300.0,130.0,1430.0,0.0
INV-1225,CUST041,Event Sponsorship,DD,Paid,05/01/2026,04/02/2026,02/03/2026,3995.0,399.5,"$4,394.50","$4,394.50"
INV-1226,CUST041,Document Signing Revenue,Credit Card,Paid,21/01/2026,20/02/2026,29/03/2026,31.82,3.18,35.0,35.0
INV-1227,CUST041,Major Sponsorship,,Open,14/03/2026,13/04/2026,,7022.73,702.27,7725.0,0.0
INV-1228,CUST042,,Credit Card,Paid,17/03/2026,31/03/2026,22/03/2026,1300.0,130.0,1430.0,1430.0
INV-1229,CUST042,Sponsorship & Advertising,EFT,Paid,28/02/2026,14/03/2026,12/03/2026,1276.33,127.63,1403.96,1403.96
INV-1230,CUST042,MAJOR SPONSORSHIP,BPAY,Paid,05/02/2026,19/02/2026,02/03/2026,3850.0,385.0,4235.0,4235.0
INV-1231,CUST042,Document Signing Revenue,eft,Paid,01/16/2026,30-Jan-2026,25/01/2026,32.09,3.21,35.3,35.3
INV-1232,CUST043,Membership Income,EFT,Paid,04/02/2026,18/02/2026,07/03/2026,1300.0,130.0,1430.0,1430.0
INV-1233,CUST043,Events Income,,Overdue,12/3/2026,26/03/2026,,320.85,32.09,352.94,0.0
INV-1234,CUST043,Events Income,,Overdue,19/02/2026,05/03/2026,,200.0,20.0,$220.00,$0.00
INV-1235,CUST043, Major Sponsorship,EFT,Paid,03/02/2026,17/02/2026,10/03/2026,3850.0,385.0,4235.0,4235.0
INV-1236,CUST043,Document Signing Revenue,Direct Debit,Paid,03/01/2026,17/01/2026,17-Feb-2026,108.4,10.84,119.24,119.24
INV-1237,CUST044,,Direct Debit,Paid,06/02/2026,08/03/2026,13/03/2026,2160.0,216.0,2376.0,2376.0
INV-1238,CUST044,Event Sponsorship,EFT,Paid,26/02/2026,28/3/2026,31-Mar-2026,3160.0,316.0,3476.0,3476.0
INV-1239,CUST044,Sponsorship & Advertising,EFT,Paid,04/01/2026,03/02/2026,07/02/2026,395.0,39.5,434.5,434.5
INV-1240,CUST044,Event Sponsorship,Direct Debit,Paid,05/02/2026,07/03/2026,12/03/2026,3160.0,316.0,3476.0,3476.0
INV-1241,CUST045,Membership Income,EFT,Paid,14/02/2026,28/02/2026,18/02/2026,395.0,39.5,434.5,434.5
INV-1242,CUST045,Events Income,EFT,Paid,2026/03/03,2026/03/17,15/03/2026,200.0,20.0,220.0,220.0
INV-1243,CUST045,Major Sponsorship,Direct Debit,Paid,10-Feb-2026,24/02/2026,27/02/2026,7022.73,702.27,"$7,725.00","$7,725.00"
INV-1244,CUST045,Events Income,EFT,Paid,23/02/2026,09/03/2026,07/03/2026,387.62,38.76,426.38,426.38
INV-1245,CUST045,Document Signing Revenue,EFT,Paid,07/01/2026,01/21/2026,14/01/2026,32.09,3.21,$35.30,$35.30
INV-1246,CUST045, Major Sponsorship,,Open,31/03/2026,14/4/2026,,3850.0,385.0,4235.0,0.0
INV-1247,CUST045,Sponsorship & Advertising,EFT,Paid,19/01/2026,02/02/2026,01/02/2026,1300.0,130.0,1430.0,1430.0
INV-1248,CUST045,Major Sponsorship,Direct Debit,Paid,2026/02/26,12/03/2026,08/03/2026,7022.73,702.27,7725.0,7725.0
INV-1249,CUST045, Document Signing Revenue,Credit Card,Paid,13/02/2026,02/27/2026,22/02/2026,31.82,3.18,35.0,35.0
INV-1250,CUST046,Membership Income,EFT,Paid,06/03/2026,20/03/2026,19/03/2026,1300.0,130.0,1430.0,1430.0
INV-1251,CUST046,Sponsorship & Advertising,,Open,24/03/2026,07/04/2026,,1276.33,127.63,1403.96,0.0
INV-1252,CUST046,Major Sponsorship,,Open,26/03/2026,09/04/2026,,3850.0,385.0,4235.0,0.0
INV-1253,CUST046,Event Sponsorship,EFT,Paid,24/01/2026,07/02/2026,02/12/2026,3160.0,316.0,"$3,476.00","$3,476.00"
INV-1254,CUST047,Membership Income,,Open,22/03/2026,05/04/2026,,395.0,39.5,434.5,0.0
INV-1255,CUST047,Sponsorship & Advertising ,EFT,Paid,08/01/2026,22/01/2026,29/01/2026,395.0,39.5,434.5,434.5
INV-1256,CUST047,Major Sponsorship,Credit Card,Paid,10/03/2026,24/03/2026,26/03/2026,3850.0,385.0,4235.0,4235.0
INV-1257,CUST047,Event Sponsorship,Direct Debit,Paid,17/02/2026,03/03/2026,26/03/2026,3160.0,284.4,"$3,476.00","$3,476.00"
INV-1258,CUST047,Events Income,,Overdue,13/03/2026,27/3/2026,,100.0,10.0,110.0,0.0
INV-1259,CUST047,Events Income,DD,Paid,14/02/2026,28/02/2026,23/03/2026,150.0,15.0,$165.00,$165.00
INV-1260,CUST047,Event Sponsorship,,Overdue,2026/02/24,10/03/2026,,3160.0,316.0,3476.0,0.0
INV-1261,CUST047,Sponsorship & Advertising,Direct Debit,Paid,13/02/2026,27/02/2026,12/03/2026,1300.0,130.0,1430.0,1430.0
INV-1262,CUST048,Membership Income ,,Overdue,27/02/2026,13/03/2026,,395.0,39.5,434.5,0.0
INV-1263,CUST048,Events Income,,Open,18/03/2026,01/04/2026,,150.0,15.0,165.0,0.0
INV-1264,CUST048, Event Sponsorship,BPAY,Paid,2026/02/16,2/3/2026,29/03/2026,3995.0,399.5,4394.5,4394.5
INV-1265,CUST048,Sponsorship & Advertising,EFT,Paid,22/01/2026,05/02/2026,05/03/2026,1276.33,127.63,1403.96,1403.96
INV-1266,CUST048,Sponsorship & Advertising ,,Overdue,22/01/2026,05/02/2026,,1276.33,127.63,1403.96,0.0
INV-1267,CUST048,Event Sponsorship,EFT,Paid,11/03/2026,25/03/2026,28/03/2026,2000.0,200.0,2200.0,2200.0
INV-1268,CUST049,Membership Income,Direct Debit,Paid,02/03/2026,16/03/2026,18/03/2026,395.0,39.5,434.5,434.5
INV-1269,CUST049,Document Signing Revenue,EFT,Paid,04/03/2026,18/03/2026,29/03/2026,39.0,3.9,42.9,42.9
INV-1270,CUST049,Major Sponsorship,Direct Debit,Paid,28/02/2026,14/03/2026,19/03/2026,7022.73,702.27,7725.0,7725.0
INV-1271,CUST049,Sponsorship & Advertising,,Overdue,02/02/2026,16/02/2026,,1276.33,127.63,"$1,403.96",$0.00
INV-1272,CUST050, Membership Income,,Overdue,2026/02/21,03/07/2026,,1300.0,130.0,1430.0,0.0
INV-1273,CUST050,Event Sponsorship,,Open,03/27/2026,10/04/2026,,3995.0,399.5,4394.5,0.0
INV-1274,CUST050,Events Income,,Open,2026/03/26,9/4/2026,,100.0,10.0,$110.00,$0.00
INV-1275,CUST050,major sponsorship,,Overdue,19/01/2026,02/02/2026,,7022.73,702.27,7725.0,0.0
INV-1276,CUST050,Sponsorship & Advertising,,Open,18/03/2026,04/01/2026,,1300.0,130.0,"$1,430.00",$0.00
INV-1277,CUST051,Membership Income,BPAY,Paid,01/02/2026,15/02/2026,24/02/2026,1300.0,117.0,1430.0,1430.0
INV-1278,CUST051,Document Signing Revenue,credit card,Paid,17/03/2026,31/03/2026,31/03/2026,39.0,3.9,42.9,42.9
INV-1279,CUST051,major sponsorship,Direct Debit,Paid,09/01/2026,23/01/2026,18/01/2026,7022.73,702.27,7725.0,7725.0
INV-1280,CUST051,event sponsorship,Direct Debit,Paid,14/02/2026,28/02/2026,05/03/2026,2000.0,200.0,2200.0,2200.0
INV-1281,CUST051,Major Sponsorship,eft,Paid,18/01/2026,01/02/2026,06/02/2026,3850.0,385.0,4235.0,4235.0
INV-1282,CUST052,Membership Income,,Overdue,01/23/2026,06/02/2026,,1300.0,130.0,1430.0,0.0
INV-1283,CUST052,Events Income,Direct Debit,Paid,03/01/2026,17/01/2026,18/01/2026,200.0,20.0,220.0,220.0
INV-1284,CUST052,Sponsorship & Advertising,Direct Debit,Paid,07/03/2026,21/03/2026,29/03/2026,1300.0,130.0,1430.0,1430.0
INV-1285,CUST052,event sponsorship,Credit Card,Paid,11/01/2026,25/01/2026,01/02/2026,2000.0,200.0,2200.0,2200.0
INV-1286,CUST052,Major Sponsorship,EFT,,22-Jan-2026,2026/02/05,15/02/2026,3850.0,385.0,4235.0,4235.0
INV-1287,CUST052,Event Sponsorship,eft,Paid,24/01/2026,07/02/2026,10/02/2026,3160.0,316.0,"$3,476.00","$3,476.00"
INV-1288,CUST053,Membership Income,,Overdue,29/01/2026,12/02/2026,,395.0,39.5,434.5,0.0
INV-1289,CUST053,Major Sponsorship,BPAY,Paid,6/2/2026,20/02/2026,25/3/2026,3850.0,385.0,4235.0,4235.0
INV-1290,CUST053,Document Signing Revenue,,Open,19/03/2026,02/04/2026,,31.82,3.18,35.0,0.0
INV-1291,CUST053,Events Income,,Overdue,14/2/2026,2026/02/28,,150.0,16.5,165.0,0.0
INV-1292,CUST053,Sponsorship & Advertising,EFT,Paid,08/02/2026,22/02/2026,01/02/2026,1300.0,130.0,1430.0,1430.0
INV-1293,CUST053,DOCUMENT SIGNING REVENUE,EFT,Paid,13/01/2026,27/01/2026,21/02/2026,108.4,10.84,$119.24,$119.24
INV-1294,CUST053,Document Signing Revenue,,Overdue,05/02/2026,19/02/2026,,31.82,3.18,35.0,0.0
INV-1295,CUST054,Membership Income,EFT,Paid,29-Jan-2026,12-Feb-2026,02/08/2026,1300.0,130.0,1430.0,1430.0
INV-1296,CUST054,Sponsorship & Advertising,,Overdue,14/03/2026,28/03/2026,,1276.33,127.63,"$1,403.96",$0.00
INV-1297,CUST054,Sponsorship & Advertising,BPAY,Paid,21/1/2026,04-Feb-2026,07-Feb-2026,1300.0,130.0,1430.0,1430.0
INV-1298,CUST054,Event Sponsorship ,Credit Card,Paid,13/03/2026,27/03/2026,03/20/2026,3160.0,316.0,3476.0,3476.0
INV-1299,CUST054,Sponsorship & Advertising,EFT,Paid,14/03/2026,28/03/2026,31/03/2026,395.0,39.5,434.5,434.5
INV-1300,CUST054,Document Signing Revenue,EFT,Paid,2026/01/27,10/02/2026,2026/02/10,108.4,10.84,119.24,119.24
INV-1301,CUST055,membership income,EFT,,19/01/2026,02/02/2026,02/02/2026,1300.0,130.0,1430.0,1430.0
INV-1302,CUST055,Major Sponsorship,Credit Card,Paid,03/03/2026,2026/03/17,03/07/2026,3850.0,385.0,4235.0,4235.0
INV-1303,CUST055,Document Signing Revenue,EFT,Paid,03/03/2026,17/03/2026,17/03/2026,108.4,10.84,119.24,119.24
INV-1304,CUST055,Major Sponsorship,BPAY,Paid,15/03/2026,29/03/2026,28/03/2026,7022.73,702.27,7725.0,7725.0
INV-1305,CUST055,major sponsorship,Credit Card,Paid,16/03/2026,30/03/2026,24/03/2026,7022.73,702.27,7725.0,7725.0
INV-1306,CUST055,EVENTS INCOME,EFT,Paid,05/03/2026,19/03/2026,17/03/2026,108.4,10.84,119.24,119.24
INV-1307,CUST055,Sponsorship & Advertising,eft,Paid,28/02/2026,14/03/2026,13/03/2026,395.0,39.5,434.5,434.5
INV-1308,CUST055,Document Signing Revenue,EFT,Paid,11/02/2026,25/02/2026,01/03/2026,31.82,3.18,35.0,35.0
INV-1309,CUST056,Membership Income,,Overdue,16/03/2026,30/03/2026,,1300.0,130.0,1430.0,0.0
INV-1310,CUST056,Sponsorship & Advertising,Credit Card,Paid,22/02/2026,08/03/2026,03/03/2026,1276.33,127.63,1403.96,1403.96
INV-1311,CUST056,Events Income,Direct Debit,Paid,24/01/2026,07/02/2026,09/02/2026,320.85,32.09,$352.94,$352.94
INV-1312,CUST056,Event Sponsorship,Direct Debit,Paid,25/01/2026,08/02/2026,15/02/2026,2000.0,200.0,2200.0,2200.0
INV-1313,CUST057,Membership Income,Direct Debit,Paid,14/01/2026,28/01/2026,27/02/2026,1300.0,130.0,1430.0,1430.0
INV-1314,CUST057,Major Sponsorship,EFT,Paid,11/03/2026,25/03/2026,30/03/2026,3850.0,385.0,"$4,235.00","$4,235.00"
INV-1315,CUST057,Document Signing Revenue,EFT,Paid,12/02/2026,26/02/2026,03/03/2026,108.4,10.84,119.24,119.24
INV-1316,CUST057,,,Overdue,03/01/2026,17/01/2026,,3995.0,399.5,4394.5,0.0
INV-1317,CUST057,Event Sponsorship,Credit Card,Paid,03/01/2026,17/01/2026,06/02/2026,2000.0,200.0,2200.0,2200.0
INV-1318,CUST057,Event Sponsorship,Direct Debit,Paid,01/02/2026,15/02/2026,2026/03/10,2000.0,200.0,2200.0,2200.0
INV-1319,CUST057,Major Sponsorship,,Open,18/03/2026,01/04/2026,,3850.0,385.0,4235.0,0.0
INV-1320,CUST058,MEMBERSHIP INCOME,,Open,27/03/2026,10/04/2026,,1300.0,130.0,1430.0,0.0
INV-1321,CUST058,Document Signing Revenue,EFT,Paid,07/02/2026,21/02/2026,27/02/2026,39.0,3.9,42.9,42.9
INV-1322,CUST058,Document Signing Revenue,EFT,Paid,08/02/2026,22/02/2026,27/02/2026,108.4,10.84,119.24,119.24
INV-1323,CUST058,Document Signing Revenue,Direct Debit,Paid,12/01/2026,26/01/2026,01/22/2026,31.82,3.18,$35.00,$35.00
INV-1324,CUST058,Sponsorship & Advertising,Credit Card,Paid,26/01/2026,09/02/2026,10/02/2026,1300.0,130.0,1430.0,1430.0
INV-1325,CUST058, Events Income,Credit Card,Paid,21/02/2026,07/03/2026,11/03/2026,387.62,38.76,426.38,426.38
INV-1326,CUST059,Membership Income,,Overdue,22-Feb-2026,08/03/2026,,1300.0,130.0,1430.0,0.0
INV-1327,CUST059,Event Sponsorship,,Overdue,26/01/2026,09/02/2026,,3995.0,399.5,4394.5,0.0
INV-1328,CUST059,Document Signing Revenue,EFT,Paid,13/01/2026,27/01/2026,22/02/2026,32.09,3.21,35.3,35.3
INV-1329,CUST060,Membership Income,,Overdue,23/02/2026,25/03/2026,,3850.0,385.0,4235.0,0.0
INV-1330,CUST060,Event Sponsorship,Credit Card,Paid,26/01/2026,25/02/2026,20/2/2026,2000.0,200.0,2200.0,2200.0
INV-1331,CUST060,Sponsorship & Advertising,EFT,Paid,15/01/2026,2026/02/14,02/16/2026,395.0,39.5,434.5,434.5
INV-1332,CUST060,Document Signing Revenue,,Open,18/03/2026,17/04/2026,,31.82,3.18,35.0,0.0
INV-1333,CUST061,Membership Income,,Overdue,10/02/2026,12/03/2026,,2160.0,216.0,2376.0,0.0
INV-1334,CUST061,Event Sponsorship,Credit Card,Paid,25/02/2026,27/03/2026,29/03/2026,2000.0,200.0,2200.0,2200.0
INV-1335,CUST061,Events Income,EFT,Paid,03/01/2026,2/2/2026,2026/02/17,320.85,32.09,352.94,352.94
INV-1336,CUST061,EVENTS INCOME,EFT,Paid,19/01/2026,2026/02/18,2026/03/10,108.4,10.84,119.24,119.24
INV-1337,CUST062,Membership Income,EFT,Paid,01/01/2026,31/01/2026,21/01/2026,3850.0,385.0,4235.0,4235.0
INV-1338,CUST062,Sponsorship & Advertising,,Open,14/03/2026,13/04/2026,,1300.0,130.0,1430.0,0.0
INV-1339,CUST062,Major Sponsorship,Credit Card,Paid,08/02/2026,10/03/2026,07/03/2026,3850.0,346.5,4235.0,4235.0
INV-1340,CUST062,Document Signing Revenue,EFT,Paid,07-Jan-2026,02/06/2026,4/2/2026,31.82,3.18,35.0,35.0
INV-1341,CUST062,event sponsorship,EFT,Paid,23/02/2026,25/03/2026,19/03/2026,2000.0,200.0,2200.0,2200.0
INV-1342,CUST062,Events Income,EFT,Paid,08/02/2026,10/03/2026,10/03/2026,320.85,32.09,352.94,352.94
INV-1343,CUST063,Membership Income,BPAY,Paid,28/01/2026,27/02/2026,28/02/2026,3850.0,385.0,4235.0,4235.0
INV-1344,CUST063,Events Income,EFT,Paid,09/01/2026,02/08/2026,17/2/2026,387.62,38.76,426.38,426.38
INV-1345,CUST063,Event Sponsorship,EFT,Paid,16-Jan-2026,2026/02/15,02/23/2026,3995.0,399.5,4394.5,4394.5
INV-1346,CUST063,Event Sponsorship,BPAY,Paid,01/01/2026,31/01/2026,07/02/2026,2000.0,200.0,"$2,200.00","$2,200.00"
INV-1347,CUST063,Event Sponsorship,EFT,Paid,10/01/2026,09/02/2026,14/02/2026,2000.0,200.0,2200.0,2200.0
INV-1348,CUST063,Document Signing Revenue,,Open,27/03/2026,26-Apr-2026,,108.4,10.84,119.24,0.0
INV-1349,CUST063,Event Sponsorship,BPAY,,24/01/2026,23/02/2026,03/03/2026,2000.0,200.0,2200.0,2200.0
INV-1350,CUST063,Sponsorship & Advertising,,Open,07/03/2026,06/04/2026,,1276.33,127.63,1403.96,0.0
INV-1351,CUST063,Major Sponsorship,Direct Debit,Paid,08/02/2026,10/03/2026,18/03/2026,7022.73,702.27,7725.0,7725.0
INV-1352,CUST064,Membership Income,,Open,13/3/2026,12/4/2026,,3850.0,385.0,4235.0,0.0
INV-1353,CUST064,Document Signing Revenue,Credit Card,Paid,22/01/2026,21/2/2026,24-Feb-2026,39.0,3.51,42.9,42.9
INV-1354,CUST064,Document Signing Revenue,EFT,,10/01/2026,09/02/2026,15/02/2026,108.4,10.84,119.24,119.24
INV-1355,CUST064,Document Signing Revenue,BPAY,Paid,02/02/2026,04/03/2026,11/03/2026,39.0,3.9,42.9,42.9
INV-1356,CUST064,Events Income,EFT,Paid,14/01/2026,13/2/2026,23/02/2026,100.0,10.0,110.0,110.0
INV-1357,CUST065,Membership Income,EFT,Paid,06/02/2026,08/03/2026,10/03/2026,3850.0,385.0,4235.0,4235.0
INV-1358,CUST065,Major Sponsorship,EFT,Paid,11/01/2026,10/02/2026,07/02/2026,7022.73,702.27,7725.0,7725.0
INV-1359,CUST065,Events Income,,Open,22/03/2026,21/04/2026,,387.62,38.76,426.38,0.0
INV-1360,CUST065,Event Sponsorship,bpay,Paid,22/02/2026,24/03/2026,16/03/2026,3160.0,316.0,3476.0,3476.0
INV-1361,CUST066,Membership Income,,Open,28/03/2026,11/04/2026,,1300.0,130.0,1430.0,0.0
INV-1362,CUST066,Events Income,BPAY,Paid,29/01/2026,12/02/2026,23/02/2026,320.85,32.09,352.94,352.94
INV-1363,CUST066,Event Sponsorship,,Overdue,15-Mar-2026,29/03/2026,,2000.0,200.0,2200.0,0.0
INV-1364,CUST066,Sponsorship & Advertising,BPAY,Paid,27/02/2026,13/03/2026,12/03/2026,1276.33,127.63,1403.96,1403.96
INV-1365,CUST067,MEMBERSHIP INCOME,EFT,Paid,11/01/2026,25/01/2026,24/01/2026,1300.0,130.0,1430.0,1430.0
INV-1366,CUST067,Events Income,EFT,Paid,02/03/2026,16/03/2026,16/03/2026,387.62,38.76,426.38,426.38
INV-1367,CUST067,MAJOR SPONSORSHIP,BPAY,Paid,03/18/2026,01/04/2026,27-Mar-2026,7022.73,702.27,"$7,725.00","$7,725.00"
INV-1368,CUST068,membership income,,Open,30/03/2026,13/04/2026,,395.0,39.5,434.5,0.0
INV-1369,CUST068,Sponsorship & Advertising,,Overdue,06/02/2026,20/02/2026,,395.0,39.5,434.5,0.0
INV-1370,CUST068,Events Income,Direct Debit,Paid,14/02/2026,28/02/2026,09/03/2026,200.0,20.0,220.0,220.0
INV-1371,CUST068,Event Sponsorship,EFT,Paid,04/03/2026,18/03/2026,22/03/2026,3160.0,316.0,3476.0,3476.0
INV-1372,CUST068,Major Sponsorship,,Overdue,09-Mar-2026,23/03/2026,,7022.73,702.27,7725.0,0.0
INV-1373,CUST068,Events Income,,Overdue,22/02/2026,08-Mar-2026,,108.4,10.84,119.24,0.0
INV-1374,CUST068,Sponsorship & Advertising,EFT,Paid,05/01/2026,19/01/2026,26/02/2026,395.0,39.5,434.5,434.5
INV-1375,CUST069,Membership Income,EFT,Paid,21/1/2026,04-Feb-2026,03/02/2026,395.0,39.5,434.5,434.5
INV-1376,CUST069,Event Sponsorship ,,Open,20/03/2026,03/04/2026,,3995.0,399.5,4394.5,0.0
INV-1377,CUST069,Major Sponsorship,Direct Debit,Paid,16/03/2026,30/03/2026,30/03/2026,7022.73,702.27,7725.0,7725.0
INV-1378,CUST069,Document Signing Revenue,BPAY,Paid,06/03/2026,20-Mar-2026,27/03/2026,39.0,3.9,42.9,42.9
INV-1379,CUST069,,,Open,18/03/2026,01/04/2026,,7022.73,702.27,7725.0,0.0
INV-1380,CUST069,Event Sponsorship,Credit Card,Paid,9/2/2026,02/23/2026,26/02/2026,3160.0,316.0,3476.0,3476.0
INV-1381,CUST069,Events Income,EFT,Paid,30/01/2026,13/02/2026,22/02/2026,100.0,10.0,110.0,110.0
INV-1382,CUST069,Document Signing Revenue,Direct Debit,Paid,12/01/2026,26/01/2026,07/02/2026,31.82,3.18,35.0,35.0
INV-1383,CUST070,Membership Income,,Open,27/03/2026,10/04/2026,,395.0,39.5,434.5,0.0
INV-1384,CUST070,event sponsorship,EFT,Paid,17/01/2026,31-Jan-2026,03/17/2026,3995.0,399.5,4394.5,4394.5
INV-1385,CUST070,Major Sponsorship,,Overdue,11/03/2026,25/03/2026,,7022.73,702.27,"$7,725.00",$0.00
INV-1386,CUST071,Membership Income,bpay,Paid,13/02/2026,15/03/2026,15/03/2026,2160.0,216.0,2376.0,2376.0
INV-1387,CUST071,Document Signing Revenue,,Open,27/03/2026,26/04/2026,,32.09,3.21,35.3,0.0
INV-1388,CUST071,Document Signing Revenue,,Open,07/03/2026,06/04/2026,,32.09,3.21,35.3,0.0
INV-1389,CUST071,Sponsorship & Advertising ,Credit Card,Paid,08/01/2026,07/02/2026,09/02/2026,1300.0,130.0,1430.0,1430.0
INV-1390,CUST071,Events Income,,Open,01/03/2026,31/03/2026,,150.0,15.0,165.0,0.0
INV-1391,CUST071,Major Sponsorship,BPAY,Paid,17/02/2026,19/03/2026,24/03/2026,7022.73,702.27,7725.0,7725.0
INV-1392,CUST072,Membership Income,,Overdue,10/02/2026,24/02/2026,,395.0,39.5,434.5,0.0
INV-1393,CUST072,Sponsorship & Advertising,EFT,Paid,03/03/2026,17/03/2026,26/03/2026,395.0,39.5,434.5,434.5
INV-1394,CUST072,Document Signing Revenue,Credit Card,Paid,12/01/2026,26/01/2026,07/02/2026,31.82,3.18,35.0,35.0
INV-1395,CUST072,Major Sponsorship,EFT,Paid,12/01/2026,26/01/2026,27/01/2026,3850.0,385.0,"$4,235.00","$4,235.00"
INV-1396,CUST072,Events Income,Credit Card,Paid,24/01/2026,07/02/2026,09/02/2026,387.62,38.76,426.38,426.38
INV-1397,CUST072,Sponsorship & Advertising,EFT,Paid,28/01/2026,11/02/2026,15/02/2026,1276.33,127.63,1403.96,1403.96
INV-1398,CUST072,MAJOR SPONSORSHIP,EFT,Paid,15/02/2026,01/03/2026,10/03/2026,3850.0,385.0,4235.0,4235.0
INV-1399,CUST072,Major Sponsorship,EFT,Paid,13/02/2026,27/02/2026,26/02/2026,3850.0,385.0,4235.0,4235.0
INV-1400,CUST073,Membership Income,Credit Card,Paid,2026/01/01,31/01/2026,01/02/2026,2160.0,216.0,2376.0,2376.0
INV-1401,CUST073,Document Signing Revenue,EFT,Paid,17/01/2026,16/02/2026,17-Feb-2026,32.09,3.21,35.3,35.3
INV-1402,CUST073,Document Signing Revenue ,EFT,Paid,19/01/2026,18/02/2026,10/02/2026,108.4,11.92,119.24,119.24
INV-1403,CUST073,Event Sponsorship,EFT,Paid,09/02/2026,11/03/2026,04/03/2026,3160.0,316.0,3476.0,3476.0
INV-1404,CUST073,Sponsorship & Advertising,EFT,Paid,04/02/2026,06/03/2026,14/03/2026,1276.33,127.63,1403.96,1403.96
INV-1405,CUST074,Membership Income,Direct Debit,Paid,03/02/2026,17/02/2026,15/03/2026,1300.0,130.0,1430.0,1430.0
INV-1406,CUST074,Sponsorship & Advertising,,Overdue,28/02/2026,14/03/2026,,1300.0,130.0,1430.0,0.0
INV-1407,CUST074,Document Signing Revenue,EFT,Paid,02/03/2026,17/02/2026,2026/03/16,39.0,3.9,42.9,42.9
INV-1408,CUST074,event sponsorship,,Open,28/03/2026,11/04/2026,,3160.0,316.0,3476.0,0.0
INV-1409,CUST075,Membership Income,,Overdue,02/01/2026,2026/01/16,,1300.0,130.0,1430.0,0.0
INV-1410,CUST075, Major Sponsorship,EFT,Paid,06/01/2026,20/01/2026,07/01/2026,3850.0,385.0,4235.0,4235.0
INV-1411,CUST075,Major Sponsorship,EFT,Paid,03/01/2026,17/01/2026,25/01/2026,7022.73,702.27,7725.0,7725.0
INV-1412,CUST075,Sponsorship & Advertising,eft,,19/01/2026,02/02/2026,02/02/2026,395.0,39.5,434.5,434.5
INV-1413,CUST075,Events Income,Credit Card,Paid,04/02/2026,18/02/2026,21/02/2026,108.4,10.84,119.24,119.24
INV-1414,CUST076,Membership Income,Direct Debit,Paid,09/02/2026,11/03/2026,02/03/2026,2160.0,216.0,"$2,376.00","$2,376.00"
INV-1415,CUST076,Event Sponsorship,,Overdue,14/01/2026,13/02/2026,,2000.0,200.0,2200.0,0.0
INV-1416,CUST076,,BPAY,Paid,20/02/2026,22-Mar-2026,20/03/2026,395.0,39.5,434.5,434.5
INV-1417,CUST076,Events Income,,Open,10/03/2026,09/04/2026,,200.0,20.0,220.0,0.0
INV-1418,CUST076,Events Income,,Open,05/03/2026,04/04/2026,,320.85,32.09,352.94,0.0
INV-1419,CUST076,Sponsorship & Advertising,,Open,26/03/2026,25/04/2026,,1300.0,143.0,1430.0,0.0
INV-1420,CUST076,Event Sponsorship,Credit Card,Paid,01/01/2026,31/01/2026,12/02/2026,2000.0,200.0,2200.0,2200.0
INV-1421,CUST077,Membership Income,Credit Card,Paid,19/02/2026,5/3/2026,05/03/2026,395.0,39.5,434.5,434.5
INV-1422,CUST077,Event Sponsorship,EFT,Paid,18/01/2026,01/02/2026,29/01/2026,3995.0,399.5,4394.5,4394.5
INV-1423,CUST077,Document Signing Revenue,Direct Debit,Paid,2026/01/05,19/01/2026,23/01/2026,39.0,3.9,42.9,42.9
INV-1424,CUST077,Sponsorship & Advertising,Credit Card,Paid,02/02/2026,16/02/2026,19/02/2026,1276.33,127.63,1403.96,1403.96
INV-1425,CUST077,Events Income,,Overdue,4/1/2026,18/01/2026,,200.0,20.0,$220.00,$0.00
INV-1426,CUST078,Membership Income,,Open,05/03/2026,04/04/2026,,2160.0,216.0,2376.0,0.0
INV-1427,CUST078,Event Sponsorship,,Open,30/03/2026,29/04/2026,,3160.0,347.6,3476.0,0.0
INV-1428,CUST078,Major Sponsorship,EFT,Paid,01/02/2026,03/03/2026,29/03/2026,7022.73,702.27,7725.0,7725.0
INV-1429,CUST078,Major Sponsorship,,Open,03/03/2026,02/04/2026,,7022.73,702.27,7725.0,0.0
INV-1430,CUST078,document signing revenue,,Open,2026/03/01,31/03/2026,,32.09,3.21,35.3,0.0
INV-1431,CUST078,Major Sponsorship,Credit Card,Paid,25/01/2026,24/02/2026,27/03/2026,3850.0,385.0,4235.0,4235.0
INV-1432,CUST079,Membership Income,EFT,Paid,19-Feb-2026,03/21/2026,29/03/2026,2160.0,194.4,2376.0,2376.0
INV-1433,CUST079,Document Signing Revenue,,Overdue,19/01/2026,18/02/2026,,32.09,3.21,35.3,0.0
